Timestamp,total_watt
2016-10-07 19:29:59,307.287
2016-10-07 19:44:59,305.004
2016-10-07 19:59:59,125.709
2016-10-07 20:14:59,106.287
2016-10-07 20:29:59,584.352
2016-10-07 20:44:59,832.525
2016-10-07 20:59:59,743.119
2016-10-07 21:14:59,357.234
2016-10-07 21:29:59,110.57
2016-10-07 21:44:59,409.225
2016-10-07 21:59:59,530.918
2016-10-07 22:14:59,418.012
2016-10-07 22:29:59,359.279
2016-10-07 22:44:59,355.984
2016-10-07 22:59:59,336.475
2016-10-07 23:14:59,331.996
2016-10-07 23:29:59,333.275
2016-10-07 23:44:59,279.348
2016-10-07 23:59:59,329.652
2016-10-08 00:14:59,297.373
2016-10-08 00:29:59,295.131
2016-10-08 00:44:59,293.631
2016-10-08 00:59:59,193.057
2016-10-08 01:14:59,298.705
2016-10-08 01:29:59,221.738
2016-10-08 01:44:59,241.475
2016-10-08 01:59:59,289.762
2016-10-08 02:14:59,179.738
2016-10-08 02:29:59,259.963
2016-10-08 02:44:59,217.348
2016-10-08 02:59:59,195.795
2016-10-08 03:14:59,229.762
2016-10-08 03:29:59,200.48
2016-10-08 03:44:59,137.52
2016-10-08 03:59:59,234.844
2016-10-08 04:14:59,199.984
2016-10-08 04:29:59,134.541
2016-10-08 04:44:59,137.053
2016-10-08 04:59:59,89.3074
2016-10-08 05:14:59,33.9016
2016-10-08 05:29:59,33.9303
2016-10-08 05:44:59,29.3811
2016-10-08 05:59:59,33.0082
2016-10-08 06:14:59,31.082
2016-10-08 06:29:59,28.1803
2016-10-08 06:44:59,32.6557
2016-10-08 06:59:59,29.8279
2016-10-08 07:14:59,27.0656
2016-10-08 07:29:59,26.5492
2016-10-08 07:44:59,59.2131
2016-10-08 07:59:59,147.119
2016-10-08 08:14:59,53.3934
2016-10-08 08:29:59,49.3811
2016-10-08 08:44:59,53.4098
2016-10-08 08:59:59,34.7828
2016-10-08 09:14:59,30.5082
2016-10-08 09:29:59,32.9016
2016-10-08 09:44:59,28.7992
2016-10-08 09:59:59,26.9508
2016-10-08 10:14:59,27.1557
2016-10-08 10:29:59,33.3279
2016-10-08 10:44:59,34.1844
2016-10-08 10:59:59,32.6352
2016-10-08 11:14:59,29.9918
2016-10-08 11:29:59,33.5615
2016-10-08 11:44:59,29.1721
2016-10-08 11:59:59,29.5533
2016-10-08 12:14:59,32.623
2016-10-08 12:29:59,28.0861
2016-10-08 12:44:59,26.8402
2016-10-08 12:59:59,28.2787
2016-10-08 13:14:59,33.582
2016-10-08 13:29:59,34.1967
2016-10-08 13:44:59,31.8402
2016-10-08 13:59:59,30.7623
2016-10-08 14:14:59,32.9344
2016-10-08 14:29:59,28.7008
2016-10-08 14:44:59,30.3525
2016-10-08 14:59:59,31.9713
2016-10-08 15:14:59,27.7336
2016-10-08 15:29:59,26.8115
2016-10-08 15:44:59,29.5533
2016-10-08 15:59:59,33.7131
2016-10-08 16:14:59,34.1516
2016-10-08 16:29:59,30.75
2016-10-08 16:44:59,31.7213
2016-10-08 16:59:59,32.1598
2016-10-08 17:14:59,30.6762
2016-10-08 17:29:59,34.8893
2016-10-08 17:44:59,34.7992
2016-10-08 17:59:59,30.8811
2016-10-08 18:14:59,30.0574
2016-10-08 18:29:59,34.377
2016-10-08 18:44:59,42.7705
2016-10-08 18:59:59,44.459
2016-10-08 19:14:59,43.6107
2016-10-08 19:29:59,65.5
2016-10-08 19:44:59,259.602
2016-10-08 19:59:59,395.766
2016-10-08 20:14:59,399.225
2016-10-08 20:29:59,99.7049
2016-10-08 20:44:59,50.6311
2016-10-08 20:59:59,52.1639
2016-10-08 21:14:59,58.2336
2016-10-08 21:29:59,58.8689
2016-10-08 21:44:59,182.086
2016-10-08 21:59:59,492.152
2016-10-08 22:14:59,407.848
2016-10-08 22:29:59,354.701
2016-10-08 22:44:59,350.107
2016-10-08 22:59:59,358.094
2016-10-08 23:14:59,357.156
2016-10-08 23:29:59,355.709
2016-10-08 23:44:59,284.824
2016-10-08 23:59:59,332.934
2016-10-09 00:14:59,316.164
2016-10-09 00:29:59,310.205
2016-10-09 00:44:59,305.967
2016-10-09 00:59:59,286.918
2016-10-09 01:14:59,226.393
2016-10-09 01:29:59,308.361
2016-10-09 01:44:59,193.533
2016-10-09 01:59:59,290.061
2016-10-09 02:14:59,253.254
2016-10-09 02:29:59,211.607
2016-10-09 02:44:59,184.357
2016-10-09 02:59:59,296.783
2016-10-09 03:14:59,160.201
2016-10-09 03:29:59,182.209
2016-10-09 03:44:59,284.635
2016-10-09 03:59:59,140.205
2016-10-09 04:14:59,148.283
2016-10-09 04:29:59,219.848
2016-10-09 04:44:59,173.328
2016-10-09 04:59:59,159.266
2016-10-09 05:14:59,142.836
2016-10-09 05:29:59,147.324
2016-10-09 05:44:59,148.541
2016-10-09 05:59:59,143.127
2016-10-09 06:14:59,153.016
2016-10-09 06:29:59,158.926
2016-10-09 06:44:59,93.4918
